isbn,title,author,price,language,num_pages,date,rating,num_rating,category 1,category 2,category 3
9780007523160,Looking for Alaska,John Green,662.6,English,272,27 Feb 2015,3.99,1310707,Children's General Story Books,Adventure Books for Kids,Romance Books for Teenagers
9781861978776,"Born to Run : The hidden tribe, the ultra-runners, and the greatest race the world has never seen",Christopher McDougall,666.81,English,304,15 Apr 2010,4.3,186849,Sports Books,Extreme Sports,"Track & Field Sports, Athletics"
9781781251492,The Obstacle is the Way : The Ancient Art of Turning Adversity to Advantage,Ryan Holiday,666.02,English,224,31 Oct 2018,4.15,57793,Macroeconomics,Macroeconomics,Business & Management
9780007578498,The Giver,Lois Lowry,649.45,English,240,10 Sep 2014,4.13,2061735,Children's Fiction,Classic Books for Children,Mystery Books for Kids
9781781252956,We Are All Completely Beside Ourselves : Shortlisted for the Booker Prize,Karen Joy Fowler,652.05,English,336,06 Mar 2014,3.71,112442,Contemporary Fiction
9781409551119,100 Paper Planes to Fold and Fly,Sam Baer,683.53,English,200,27 Mar 2014,4.25,32,Activity Books,Kit Books,Children's Fiction
9780064400558,Charlotte's Web,E B White,646.76,English,192,10 Apr 2012,4.18,1599485,Children's Fiction,Classic Books for Children,Children's General Story Books
9781407132082,The Hunger Games,Suzanne Collins,676.51,English,448,20 Feb 2012,4.32,7246332,Children's General Story Books,Adventure Books for Kids,Thriller Books for Children
9781844086689,The Paris Wife,Paula McLain,655.47,English,416,09 Jan 2012,3.82,283019,Contemporary Fiction,Historical Fiction
9781974709946,"Chainsaw Man, Vol. 2",Tatsuki Fujimoto,661.65,English,192,24 Dec 2020,4.28,8183,Graphic Novels: Manga,Graphic Novels: Manga
9780553508789,Phonics Patrol! (PAW Patrol) : 12 Step into Reading Books,Jennifer Liberts,703.04,English,144,28 Jul 2015,4.25,204,First Words,Children's Fiction,Children's General Story Books
9781585424337,Think and Grow Rich : The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,664.2,English,320,01 Sep 2005,4.18,267800,Management Accounting & Bookkeeping,Business & Management,Personal Finance
9780099570295,The Night Circus,Erin Morgenstern,674.02,English,512,24 May 2012,4.03,803866,Contemporary Fiction,Fantasy,Fantasy Books
9781408855676,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,670.47,English,480,01 Sep 2014,4.58,3361939,Fantasy,Fantasy Books,Children's General Story Books
9781476753188,Ugly Love: A Novel,Colleen Hoover,736.7,English,336,05 Aug 2014,4.27,443492,Contemporary Fiction,Adult & Contemporary Romance,Adult & Contemporary Romance
9780060853983,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Neil Gaiman,661.3,English,512,01 Dec 2006,4.24,622466,Contemporary Fiction,Horror,Horror
9781843176572,My Grammar and I (Or Should That Be 'Me'?) : Old-School Ways to Sharpen Your English,Caroline Taggart,613.64,English,192,01 Dec 2011,3.85,1180,Usage & Grammar Guides,Historical & Comparative Linguistics,"Grammar, Syntax"
9780141047706,The Help,Kathryn Stockett,654.54,English,464,14 May 2010,4.46,2411964,Contemporary Fiction,Historical Fiction
9781784874872,The Handmaid's Tale,Margaret Atwood,653.71,English,320,28 May 2018,4.12,1703949,Contemporary Fiction,Classic Books & Novels
9781447287599,The 65-Storey Treehouse,Andy Griffiths,619.0,English,384,02 Jun 2016,4.34,3486,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9780399175213,Burn After Writing,Sharon Jones,693.12,English,160,10 Feb 2020,4.15,499,Creative Writing & Creative Writing Guides,Writing Skills,Personal Development
9780007216857,The Year of Magical Thinking,Joan Didion,672.75,English,240,26 Aug 2011,3.91,176032,Biography: General,Biography: Literary,Autobiography: Literary
9781984806758,People We Meet on Vacation,Emily Henry,678.88,English,400,11 May 2021,4.04,362697,Contemporary Fiction,Romance,Romance Books
9781408881682,"Big Magic : How to Live a Creative Life, and Let Go of Your Fear",Elizabeth Gilbert,650.04,English,288,22 Sep 2016,3.94,179029,Psychology,Cognition & Cognitive Psychology,Personal Development
9780747568766,Just Kids,Patti Smith,688.56,English,320,04 Jan 2011,4.17,214576,Rock & Pop Music,Rock & Pop Music,"Punk, New Wave & Indie"
9780448421650,The Story about Ping,Marjorie Flack,614.34,English,32,28 Aug 2000,4.15,42480,Early Learning,Children's Fiction,Classic Books for Children
9781408834947,Crown of Midnight,Sarah J. Maas,678.88,English,432,15 Aug 2013,4.37,480096,Fantasy,Fantasy Books,Children's General Story Books
9781444910582,The Famous Five Collection 1 : Books 1-3,Enid Blyton,675.79,English,592,06 Sep 2012,4.48,1379,Classic Books for Children,Adventure Books for Kids,Mystery Books for Kids
9780755379309,When God was a Rabbit : The Richard and Judy Bestseller,Sarah Winman,660.4,English,352,27 May 2011,3.72,38966,Contemporary Fiction
9781974709953,"Chainsaw Man, Vol. 3",Tatsuki Fujimoto,661.65,English,192,01 Apr 2021,4.34,6192,Graphic Novels: Manga,Graphic Novels: Manga
9780316679077,The Tipping Point : How Little Things Can Make a Big Difference,Malcolm Gladwell,665.41,English,288,01 Mar 2014,3.99,752845,Encyclopaedias & Reference Works,Sociology,Social Research & Statistics
9780316029186,The Last Wish,Andrzej Sapkowski,657.9,English,384,01 May 2008,4.14,261251,Fantasy,Fantasy Books
9780698113732,Who Sank the Boat?,Pamela Allen,627.26,English,32,16 Apr 1996,4.09,3688,Size & Shape,Children's Fiction,Children's General Story Books
9781510105263,The Shadow and Bone: Siege and Storm : Book 2,Leigh Bardugo,651.72,English,416,28 Jun 2018,3.87,421364,Children's General Story Books,Adventure Books for Kids,Sci Fi Books for Kids
9780142414934,Paper towns,"GREEN, JOHN",672.01,Spanish,336,15 Jul 2011,3.75,1120584,Language Teaching & Learning Material & Coursework,Children's General Story Books,Romance Books for Teenagers
9781840226355,Ulysses,James Joyce,620.77,English,736,15 Jan 2016,3.74,117061,Contemporary Fiction,Classic Books & Novels
9781471407598,The Queen of Nothing (The Folk of the Air #3),Holly Black,648.08,English,320,23 Jul 2020,4.36,292584,Fantasy,Fantasy Books,Children's General Story Books
9780241950425,The Catcher in the Rye,J. D. Salinger,637.33,English,240,21 Jun 2010,3.81,3061427,Contemporary Fiction,Classic Books & Novels
9781844281695,The Dot,Peter H. Reynolds,662.86,English,32,04 Oct 2004,4.22,29579,Storybooks,Children's Fiction,Art
9780141324913,Diary of a Wimpy Kid: Rodrick Rules (Book 2),Jeff Kinney,648.46,English,224,05 Feb 2009,4.14,157622,Children's General Story Books,Family,Funny Books for Kids
9780340822784,Cloud Atlas,David Mitchell,671.42,English,544,21 Feb 2005,4,232654,Contemporary Fiction,Classic Books & Novels,Science Fiction
9781848549258,The One Thing : The Surprisingly Simple Truth Behind Extraordinary Results: Achieve your goals with one of the world's bestselling success books,Gary Keller,665.6,English,240,10 May 2016,4.12,54696,Society & Social Sciences,"Business, Finance & Law",Management Decision Making
9781904233916,Eclipse,Stephenie Meyer,662.73,English,576,03 Jul 2008,3.71,1592325,Children's Fiction,Children's General Story Books,Fantasy Books for Kids
9781409157250,Eleanor & Park,Rainbow Rowell,642.27,English,336,07 Jul 2014,3.99,1013396,Contemporary Fiction,Romance Books for Teenagers
9781447220145,The Paper Dolls,Julia Donaldson,642.52,English,32,06 Jun 2013,4.3,1132,Baby Books,Storybooks,Poetry Books for Kids
9781408839126,Heir of Fire,Sarah J. Maas,688.61,English,576,11 Sep 2014,4.46,406230,Fantasy,Fantasy Books,Children's General Story Books
9781416917052,Aliens Love Underpants!,Claire Freedman,659.45,English,32,08 May 2007,4.11,4305,Picture Books,Storybooks,Children's Fiction
9780007461219,Mere Christianity,C. S. Lewis,676.0,English,256,12 Apr 2012,4.33,342375,Literary Studies: General,Science Fiction,Science Fiction
9781447287575,The 52-Storey Treehouse,Andy Griffiths,617.42,English,336,10 Oct 2016,4.33,4179,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781408870587,Why I'm No Longer Talking to White People About Race : The #1 Sunday Times Bestseller,Reni Eddo-Lodge,685.63,English,288,08 Mar 2018,4.39,82081,Social & Cultural History,Society & Social Sciences,Social Discrimination
9780141339665,Diary of a Wimpy Kid: Do-It-Yourself Book,Jeff Kinney,652.69,English,192,09 Jun 2011,4.18,27531,Activity Books,Early Learning,Funny Books for Kids
9781509812530,The Smartest Giant in Town,Julia Donaldson,651.44,English,32,12 Sep 2016,4.21,3973,Storybooks,Poetry Books for Kids,Children's Fiction
9781408858615,Queen of Shadows,Sarah J. Maas,691.12,English,656,10 Sep 2015,4.55,352167,Science Fiction,Science Fiction
9781846689949,The Dressmaker,Rosalie Ham,657.78,English,304,05 Nov 2015,3.44,16225,Contemporary Fiction
9781847399304,The Bro Code,Barney Stinson,675.11,English,208,15 Oct 2009,3.69,11588,Funny Books & Stories,TV Tie-in Humour
9780448456942,The Story of Ferdinand,Munro Leaf,616.56,English,32,31 Mar 2011,4.35,89056,Picture Books,Children's Fiction,Classic Books for Children
9780307744661,Norwegian Wood,Haruki Murakami,650.01,English,400,28 Apr 2011,4.03,443508,Contemporary Fiction
9781510105256,The Shadow and Bone: Ruin and Rising : Book 3,Leigh Bardugo,651.9,English,384,28 Jun 2018,4.04,363040,Children's General Story Books,Adventure Books for Kids,Sci Fi Books for Kids
9780007230204,Wolf Hall : Winner of the Man Booker Prize,Hilary Mantel,703.77,English,688,30 May 2012,3.88,189154,Contemporary Fiction,Science Fiction,Science Fiction
9781848454125,Behind Closed Doors,B A Paris,679.26,English,352,11 Feb 2016,3.97,386748,Contemporary Fiction,Crime,Crime Fiction
9780753510995,"Screw It, Let's Do It : Lessons In Life",Sir Richard Branson,623.28,English,128,18 Apr 2006,3.9,14477,Biography: General,Autobiography: Business & Industry,Business & Management
9780141023571,Of Mice and Men,Mr John Steinbeck,668.23,English,128,01 Mar 2007,3.88,2185193,Contemporary Fiction,Classic Books & Novels
9781408855690,Harry Potter and the Order of the Phoenix,J.K. Rowling,693.63,English,816,01 Sep 2014,4.5,2864024,Fantasy,Fantasy Books,Children's General Story Books
9781408855683,Harry Potter and the Goblet of Fire,J.K. Rowling,686.97,English,640,01 Sep 2014,4.57,3000179,Fantasy,Fantasy Books,Children's General Story Books
9780141182551,The Crucible : A Play in Four Acts,Arthur Miller,669.16,English,144,24 Feb 2000,3.6,357502,"Plays, Playscripts",Literary Studies: Plays & Playwrights
9781853260155,The Picture of Dorian Gray,Oscar Wilde,601.42,English,224,01 Aug 1997,4.1,1166191,Contemporary Fiction,Classic Books & Novels,Thriller Books
9780141501093,Slinky Malinki's Christmas Crackers,Lynley Dodd,650.11,English,32,03 Aug 2009,4.19,176,Characters,Storybooks,Animal Stories
9781471148590,Confess,Colleen Hoover,675.67,English,320,19 Oct 2015,4.21,173340,Romance,Romance Books
9780099470434,The Curious Incident of the Dog in the Night-time,Mark Haddon,666.06,English,288,01 Aug 2004,3.89,1323455,Contemporary Fiction,Crime,Crime Fiction
9780007279043,The Boy in the Dress,David Walliams,652.24,English,240,25 Jun 2009,4.12,12272,Children's Fiction,Family,Funny Books for Kids
9781408331606,The Lion Inside,Rachel Bright,638.39,English,32,10 Mar 2016,4.37,1937,Storybooks,Children's Fiction,Animal Stories
9781408855706,Harry Potter and the Half-Blood Prince,J.K. Rowling,684.28,English,560,01 Sep 2014,4.57,2788167,Fantasy,Fantasy Books,Sci Fi Books for Kids
9781408872895,Empire of Storms,Sarah J. Maas,692.28,English,704,08 Sep 2016,4.55,291912,Children's General Story Books,Adventure Books for Kids,Sci Fi Books for Kids
9781904233886,New Moon,Stephenie Meyer,661.24,English,512,06 Sep 2007,3.57,1661534,Children's Fiction,Children's General Story Books,Fantasy Books for Kids
9780746069950,Whats Happening to Me? : Girls Edition,Susan Meredith,658.96,English,48,31 Mar 2006,4.31,524,Children's Health Books,Sex Education,Self-Esteem
9780099800200,Slaughterhouse 5 : The Children's Crusade A Duty-Dance With Death,Kurt Vonnegut,671.3,English,192,21 Mar 1991,4.08,1226809,Contemporary Fiction,Classic Books & Novels,Military Fiction
9780486298689,Beyond Good and Evil : Prelude to a Philosophy of the Future,Friedrich Nietzsche,614.6,English,176,02 Jan 2000,4.01,77971,Anthologies (non-poetry),History Of Western Philosophy,Philosophy: Aesthetics
9780575081437,The Wise Man's Fear : The Kingkiller Chronicle: Book 2,Patrick Rothfuss,728.34,English,1008,06 Mar 2012,4.55,480177,Fantasy,Fantasy Books
9780440180296,Slaughterhouse-Five,Kurt Vonnegut,636.37,English,224,01 Dec 1991,4.08,1226809,Contemporary Fiction,Classic Books & Novels,Military Fiction
9781407149073,To All the Boys I've Loved Before,Jenny Han,665.9,English,368,04 Sep 2018,4.09,667205,Children's General Story Books,Adventure Books for Kids
9781405923538,"Unnatural Causes : 'An absolutely brilliant book. I really recommend it, I don't often say that'Jeremy Vine, BBC Radio 2",Dr Richard Shepherd,690.1,English,464,24 Sep 2019,4.34,25949,"Biography: Science, Technology & Engineering","Autobiography: Science, Technology & Engineering",Memoirs
9780099430896,If On A Winter's Night A Traveller,Italo Calvino,635.55,English,272,20 Feb 1992,4.05,82961,Contemporary Fiction,Classic Books & Novels
9781473231061,The Last Wish : Introducing the Witcher - Now a major Netflix show,Andrzej Sapkowski,661.42,English,304,12 May 2020,4.14,261440,Adventure Books,Fantasy,Fantasy Books
9780751529814,"Tuesdays With Morrie : An old man, a young man, and life's greatest lesson",Mitch Albom,648.36,English,224,24 Jul 2003,4.13,874040,Biography: General,Autobiography: General,Biography: Religious & Spiritual
9781974710027,"Jujutsu Kaisen, Vol. 1",Gege Akutami,711.09,English,192,26 Dec 2019,4.54,16590,Graphic Novels: Manga,Graphic Novels: Manga
9780440212560,Outlander : A Novel,Diana Gabaldon,699.87,English,896,01 Aug 1996,4.24,923593,Science Fiction,Science Fiction,Fantasy
9781607066019,Saga Volume 1,Brian K Vaughan,681.39,English,160,09 Sep 2013,4.17,289309,Science Fiction,Science Fiction,"Graphic Novels, Anime & Manga"
9781408855713,Harry Potter and the Deathly Hallows,J.K. Rowling,686.97,English,640,01 Sep 2014,4.62,3192571,Contemporary Fiction,Fantasy,Fantasy Books
9781853262715,Anna Karenina,Leo Tolstoy,623.93,English,848,01 Aug 1997,4.07,741268,Contemporary Fiction,Classic Books & Novels,Historical Romance
9781509804788,A Squash and a Squeeze,Julia Donaldson,634.58,English,32,23 Sep 2016,4.2,4483,Baby Books,Storybooks,Poetry Books for Kids
9781407134611,The Raven Boys,Maggie Stiefvater,665.9,English,464,24 Sep 2012,4.05,318742,Sci Fi Books for Kids,Fantasy Books for Kids,Romance Books for Teenagers
9781509833757,The 78-Storey Treehouse,Andy Griffiths,635.2,English,384,12 Jan 2017,4.38,2869,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781405240925,The Magic Faraway Tree Collection : 3 Books in 1,Enid Blyton,664.97,English,688,27 Sep 2016,4.3,15265,Classic Books for Children,Adventure Books for Kids,Mystery Books for Kids
9781501193323,All Your Perfects : A Novel,Colleen Hoover,681.66,English,320,09 Aug 2018,4.32,130205,Contemporary Fiction,Romance,Romance Books
9781974717279,"Chainsaw Man, Vol. 4",Tatsuki Fujimoto,660.41,English,192,27 May 2021,4.38,5735,Graphic Novels: Manga,Graphic Novels: Manga
9781849941679,Millie Marotta's Animal Kingdom : a colouring book adventure,Millie Marotta,687.16,English,96,07 Jul 2016,4.24,664,Illustration,Crafts & Hobbies,Book & Paper Crafts
9780142410318,Charlie and the Chocolate Factory,Roald Dahl,648.62,English,192,16 Aug 2007,4.15,750087,Classic Books for Children,Children's General Story Books,Adventure Books for Kids
9780545565110,Peppa's Christmas Wish (Peppa Pig),Scholastic,615.33,English,24,27 Aug 2013,4.09,385,Children's Fiction,Children's General Story Books,Animal Stories
9781781257029,Ego is the Enemy : The Fight to Master Our Greatest Opponent,Ryan Holiday,666.62,English,256,31 Oct 2018,4.13,50056,Business Strategy,Management: Leadership & Motivation,Personal Development
9781473231085,Sword of Destiny : Tales of the Witcher - Now a major Netflix show,Andrzej Sapkowski,662.16,English,400,27 May 2020,4.29,131633,Fantasy,Fantasy Books
9780099518471,Brave New World,Aldous Huxley,684.66,English,288,07 Jun 2011,3.99,1613488,Contemporary Fiction,Classic Books & Novels,Classic Science Fiction
9780723292081,Peppa Pig: Practise with Peppa: Wipe-Clean First Letters,Peppa Pig,617.8,English,16,15 Oct 2015,4.53,36,Animal Stories,Hand Writing
9780007119554,A Storm of Swords: Part 2 Blood and Gold,George R.R. Martin,666.2,English,656,10 May 2011,4.53,86996,Contemporary Fiction,Adventure Books,Fantasy
9780261102217,The Hobbit : or There and Back Again,J. R. R. Tolkien,670.35,English,400,20 Mar 1991,4.28,3303998,Contemporary Fiction,Fantasy,Fantasy Books
9781407132327,Stick Man Early Reader,Julia Donaldson,622.95,English,40,06 Dec 2012,4.28,5725,Characters,Storybooks,Rhyming & Wordplay
9780006479901,A Storm of Swords: Part 1 Steel and Snow,George R.R. Martin,666.2,English,688,09 Aug 2011,4.45,75639,Contemporary Fiction,Adventure Books,Science Fiction
9780141365466,Matilda,Roald Dahl,648.95,English,256,03 Mar 2016,4.33,777598,Children's Fiction,Classic Books for Children,Children's General Story Books
9780340750155,The Art of Happiness : A Handbook for Living,The Dalai Lama,667.04,English,288,08 Nov 1999,4.16,105185,Buddhist Books,Spirituality & Religious Experience,Religious & Spiritual Leaders
9780753820162,Meditations,Marcus Aurelius,612.07,English,208,21 Nov 2012,4.24,164085,"Western Philosophy: Ancient, To C 500",Phenomenology & Existentialism,Philosophy Of Mind
9781472200341,The Ocean at the End of the Lane,Neil Gaiman,649.43,English,288,10 Apr 2014,4.01,536118,Contemporary Fiction,Fantasy,Fantasy Books
9780007466078,A Dance With Dragons: Part 2 After the Feast,George R.R. Martin,700.98,English,592,18 Oct 2012,4.43,26127,Contemporary Fiction,Adventure Books,Fantasy
9781408872918,Kingdom of Ash : INTERNATIONAL BESTSELLER,Sarah J. Maas,700.61,English,992,23 Oct 2018,4.6,216685,Children's General Story Books,Adventure Books for Kids,Fantasy Books for Kids
9781472152756,Diary of an Oxygen Thief,Anonymous,646.82,English,160,25 Aug 2016,2.96,29439,Contemporary Fiction
9781444737110,A Street Cat Named Bob : How one man and his cat found hope on the streets,James Bowen,649.66,English,288,23 Jan 2013,3.95,50786,Biography,Biography: General,Memoirs
9780007353699,What Do People Do All Day?,Richard Scarry,669.79,English,64,27 Feb 2012,4.26,12162,Picture Books,Storybooks,Early Learning
9781473619814,"The Long Way to a Small, Angry Planet : Wayfarers 1",Becky Chambers,631.75,English,432,31 Dec 2015,4.16,100744,Adventure Books,Science Fiction,Science Fiction
9780241951644,Lolita,Vladimir Nabokov,673.3,English,368,16 Jun 2011,3.88,732258,Contemporary Fiction,Classic Books & Novels
9780330351690,Into the Wild,Jon Krakauer,656.66,English,224,01 Jul 2011,4,971770,Biography: General,True Story Books,Conservation Of Wildlife & Habitats
9780141018812,On the Shortness of Life,Seneca,632.68,English,112,02 Sep 2004,4.19,25115,"Western Philosophy: Ancient, To C 500"
9780062060624,The Song of Achilles,Madeline Miller,685.22,English,416,28 Aug 2012,4.41,688664,Contemporary Fiction,Classic Books & Novels,Historical Fiction
9781847084323,The Luminaries (Man Booker Prize winner 2013),Eleanor Catton,713.74,English,848,03 Apr 2014,3.72,75749,Contemporary Fiction,Historical Fiction
9780006751038,The Butterfly Lion,Michael Morpurgo,647.12,English,128,01 Mar 2012,4.09,10440,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9780818402531,Where Did I Come From? : An Illustrated Childrens Book on Human Sexuality,Peter Mayle,677.67,English,48,01 Dec 2000,4.16,936,Zoology & Animal Sciences,Family & Relationships,"Sex & Sexuality, Sex Manuals"
9780850364781,Communist Manifesto,Karl Marx,584.69,English,32,24 Mar 1998,3.61,131498,Philosophy,Politics & Government,Political Science & Theory
9780751565362,Harry Potter and the Cursed Child - Parts One and Two : The Official Playscript of the Original West End Production,J.K. Rowling,652.92,English,352,07 May 2018,3.54,841095,"Plays, Playscripts",Fiction Books,Contemporary Fiction
9780199535958,The Qur'an,M. A. S. Abdel Haleem,649.57,English,512,29 Aug 2008,4.37,61711,Islamic Story & History Books,Koran,Sacred Texts
9780571200832,The Unbearable Lightness of Being,Milan Kundera,669.78,English,320,19 Mar 2015,4.11,386078,Contemporary Fiction,Classic Books & Novels,Phenomenology & Existentialism
9780007204496,Fear and Loathing in Las Vegas,Hunter S. Thompson,684.28,English,240,04 Apr 2005,4.07,319394,Biography: General,Journalistic Style Guides,History Of The Americas
9781408851982,The Assassin's Blade : The Throne of Glass Novellas,Sarah J. Maas,684.89,English,448,13 Mar 2015,4.35,212074,Fantasy,Fantasy Books,Children's Fiction
9781447268970,Station Eleven,Emily St. John Mandel,660.71,English,384,08 Jan 2015,4.06,387452,Contemporary Fiction
9781782116820,Reasons to Stay Alive,Matt Haig,684.52,English,288,07 Jan 2016,4.12,71506,Prose: Non-fiction,Coping With Illness
9781408331644,The Koala Who Could,Rachel Bright,641.23,English,32,17 Feb 2017,4.28,1446,Storybooks,Children's Fiction,Animal Stories
9781612620244,Attack On Titan 1,Hajime Isayama,682.48,English,200,19 Jun 2012,4.46,175212,Graphic Novels: Manga,Graphic Novels: Manga
9781784161101,The Girl on the Train,Paula Hawkins,671.52,English,416,05 May 2016,3.95,2462241,Contemporary Fiction,Crime,Crime Fiction
9780007119318,Murder on the Orient Express,Agatha Christie,653.2,English,240,04 Jun 2001,4.19,474663,Contemporary Fiction,Classic Books & Novels,Crime
9781784971571,The Three-Body Problem,Cixin Liu,684.24,English,448,01 Feb 2016,4.07,202403,Science Fiction,Science Fiction,Fantasy
9780008218430,"The Hidden Life of Trees : What They Feel, How They Communicate",Peter Wohlleben,688.94,English,288,22 Nov 2019,4.05,52974,Botany & Plant Sciences,Plant Ecology,Applied Ecology
9781509833771,The 104-Storey Treehouse,Andy Griffiths,634.64,English,368,23 Aug 2018,4.45,1968,Children's Fiction,Children's General Story Books,Adventure Books for Kids
9781405915335,The Rosie Project,Graeme Simsion,674.83,English,329,01 Feb 2014,4.02,500317
9781447279402,The Guest Cat,Takashi Hiraide,654.76,English,144,30 Jun 2015,3.54,20692,Contemporary Fiction
9781407170701,Tabby McTat,Julia Donaldson,653.64,English,32,01 Dec 2020,4.11,2033,Characters,Storybooks,Activity Books
9781406313239,Where's Wally? The Wonder Book,Martin Handford,632.59,English,32,04 Jul 2011,4.2,1283,Activity Books,Children's Fiction,Adventure Books for Kids
9780307743657,The Shining,Stephen King,662.1,English,688,07 Feb 2020,4.25,1272792,Contemporary Fiction,Thriller Books,Thrillers
9781447233176,Burial Rites,Hannah Kent,661.83,English,384,27 Feb 2014,4.01,99545,True Crime Biographies,True Crime Books,Contemporary Fiction
9781783295401,A Darker Shade of Magic,V. E. Schwab,672.13,English,400,01 Mar 2015,4.07,262962,Crime,Crime Fiction,Fantasy
9780007356348,Americanah,Chimamanda Ngozi Adichie,697.73,English,400,01 Mar 2014,4.31,316832,Contemporary Fiction,Political & Legal,Political & Legal
9781529019292,Shuggie Bain : Winner of the Booker Prize 2020,Douglas Stuart,655.0,English,448,15 Apr 2021,4.34,83738,Contemporary Fiction,Coping With Drug & Alcohol Abuse
9781780725024,"Fast 800 Keto : *The Number 1 Bestseller* Eat well, burn fat, manage your weight long-term",Dr Michael Mosley,660.95,English,288,30 Dec 2021,4.27,196,Dietetics & Nutrition,Fitness & Diet,Diets & Dieting
9781401938093,Breaking The Habit of Being Yourself : How to Lose Your Mind and Create a New One,Dr. Joe Dispenza,738.38,English,360,15 Feb 2013,4.13,14532,Popular Psychology,"Assertiveness, Motivation & Self-esteem","Mind, Body, Spirit: Thought & Practice"
9780575097582,Rivers of London : Book 1 in the #1 bestselling Rivers of London series,Ben Aaronovitch,620.21,English,432,08 Sep 2011,3.87,109410,Contemporary Fiction,Crime,Crime Fiction
9780575089914,The Final Empire : Mistborn Book One,Brandon Sanderson,706.4,English,672,01 Dec 2009,4.46,490813,Fantasy,Fantasy Books
9780099908401,The Old Man and the Sea,Ernest Hemingway,643.9,English,112,18 Aug 1994,3.79,956675,Contemporary Fiction,Classic Books & Novels,Classic Books for Children
9780006486121,A Feast for Crows,George R.R. Martin,674.44,English,864,18 Aug 2011,4.14,669873,Contemporary Fiction,Adventure Books,Science Fiction
9781974710041,"Jujutsu Kaisen, Vol. 3",Gege Akutami,659.99,English,192,30 Apr 2020,4.52,7936,Graphic Novels: Manga,Graphic Novels: Manga
9781786496768,The Kiss Quotient : TikTok made me buy it!,Helen Hoang,611.15,English,336,10 Jul 2018,3.93,254516,Contemporary Fiction,Erotic Fiction,Adult & Contemporary Romance
9780755322817,American Gods,Neil Gaiman,657.66,English,752,01 Aug 2020,4.11,831967,Contemporary Fiction,Adventure Books,Fantasy
9781473227989,Ninth House : TikTok made me buy it! The global bestselling sensation,Leigh Bardugo,660.59,English,480,20 Oct 2020,4.04,161084,Contemporary Fiction,Fantasy,Fantasy Books
9780920236253,The Paper Bag Princess,Robert Munsch,590.25,English,32,01 Dec 1986,4.3,50050,Picture Books,Children's Fiction,Classic Books for Children
9780007453627,Awful Auntie,David Walliams,664.75,English,416,11 Feb 2016,4.17,9987,Children's General Story Books,Adventure Books for Kids,Family
9780937611357,Heal Your Body : The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,Louise Hay,692.15,English,96,01 Jul 2004,4.35,17521,Popular Medicine & Health,Men's Health,Women's Health
9780761178972,Show Your Work! : 10 Ways to Share Your Creativity and Get Discovered,Austin Kleon,667.15,English,224,11 Mar 2014,4.1,38287,Graphic Design,Entrepreneurship,Business Communication & Presentation
9780746076637,Whats Happening to Me? (Boy),Alex Frith,658.96,English,48,24 Nov 2006,4.11,238,Teaching Resources & Education,Teaching Resources & Education,Children's Health Books
9780440414803,Holes,Louis Sachar,650.76,English,272,30 Sep 2011,3.98,1069750,Graphic Novels: History & Criticism,Children's Fiction,Children's General Story Books
9780670919963,The Power : WINNER OF THE WOMEN'S PRIZE FOR FICTION,Naomi Alderman,675.49,English,352,18 May 2017,3.79,187748,Contemporary Fiction,Thriller Books,Thrillers
9781409308621,Peppa Pig: Peppa and George's Wipe-Clean Activity Book,Peppa Pig,617.85,English,16,06 Oct 2015,3.92,37,Characters,Activity Books,Animal Stories
9781974719228,"Chainsaw Man, Vol. 5",Tatsuki Fujimoto,662.92,English,200,24 Jun 2021,4.35,4887,Graphic Novels: Manga,Graphic Novels: Manga
9780008124441,The Day The Crayons Came Home,Drew Daywalt,675.14,English,48,01 Aug 2016,4.36,15302,Characters,Storybooks,Colours
9780099494096,Kafka on the Shore,Haruki Murakami,692.22,English,624,06 Oct 2005,4.14,369436,Contemporary Fiction,Classic Books & Novels,Fiction In Translation
9781842707319,Elmer,David McKee,659.69,English,32,30 Jun 2008,4.24,12222,Picture Books,Storybooks,Children's Fiction
9780349417592,The Unhoneymooners : TikTok made me buy it! Escape to paradise with this hilarious and feel good romantic comedy,Christina Lauren,693.27,English,432,14 May 2020,4.01,349929,Romance,Romance Books,Adult & Contemporary Romance
9781407170725,Superworm,Julia Donaldson,653.02,English,32,07 Jul 2016,4.12,2172,Characters,Storybooks,Rhyming & Wordplay
9780140442106,Letters from a Stoic : Epistulae Morales Ad Lucilium,Seneca,672.83,English,256,23 Aug 2017,4.35,27335,"Diaries, Letters & Journals",Classical History / Classical Civilisation,Philosophy
9780142410363,James and the Giant Peach,Roald Dahl,638.82,English,176,16 Aug 2007,4.02,424039,Classic Books for Children,Adventure Books for Kids,Sci Fi Books for Kids
9781526622433,Piranesi : WINNER OF THE WOMEN'S PRIZE 2021,Susanna Clarke,672.79,English,272,02 Sep 2021,4.28,120499,Contemporary Fiction,Science Fiction,Science Fiction
9781447277705,American Psycho,Bret Easton Ellis,654.25,English,416,08 Jan 2015,3.82,263021,Contemporary Fiction,Classic Books & Novels,Thriller Books
